"","Player","Team","Team_within_selected_timeframe","League","Season","Main_Position","Secondary_Position","Tertiary_Position","Age","Market_value","Contract_expires","Matches_played","Minutes_played","Goals","xG","Assists","xA","Duels_per_90","Duels_won_.","Birth_country","Passport_country","Foot","Height","Weight","On_loan","Successful_defensive_actions_per_90","Defensive_duels_per_90","Defensive_duels_won_.","Aerial_duels_per_90","Aerial_duels_won_.","Sliding_tackles_per_90","PAdj_Sliding_tackles","Shots_blocked_per_90","Interceptions_per_90","PAdj_Interceptions","Fouls_per_90","Yellow_cards","Yellow_cards_per_90","Red_cards","Red_cards_per_90","Successful_attacking_actions_per_90","Goals_per_90","Non.penalty_goals","Non.penalty_goals_per_90","xG_per_90","Head_goals","Head_goals_per_90","Shots","Shots_per_90","Shots_on_target_.","Goal_conversion_.","Assists_per_90","Crosses_per_90","Accurate_crosses_.","Crosses_from_left_flank_per_90","Accurate_crosses_from_left_flank_.","Crosses_from_right_flank_per_90","Accurate_crosses_from_right_flank_.","Crosses_to_goalie_box_per_90","Dribbles_per_90","Successful_dribbles_.","Offensive_duels_per_90","Offensive_duels_won_.","Touches_in_box_per_90","Progressive_runs_per_90","Accelerations_per_90","Received_passes_per_90","Received_long_passes_per_90","Fouls_suffered_per_90","Passes_per_90","Accurate_passes_.","Forward_passes_per_90","Accurate_forward_passes_.","Back_passes_per_90","Accurate_back_passes_.","Lateral_passes_per_90","Accurate_lateral_passes_.","Short_._medium_passes_per_90","Accurate_short_._medium_passes_.","Long_passes_per_90","Accurate_long_passes_.","Average_pass_length_m","Average_long_pass_length_m","xA_per_90","Shot_assists_per_90","Second_assists_per_90","Third_assists_per_90","Smart_passes_per_90","Accurate_smart_passes_.","Key_passes_per_90","Passes_to_final_third_per_90","Accurate_passes_to_final_third_.","Passes_to_penalty_area_per_90","Accurate_passes_to_penalty_area_.","Through_passes_per_90","Accurate_through_passes_.","Deep_completions_per_90","Deep_completed_crosses_per_90","Progressive_passes_per_90","Accurate_progressive_passes_.","Conceded_goals","Conceded_goals_per_90","Shots_against","Shots_against_per_90","Clean_sheets","Save_rate_.","xG_against","xG_against_per_90","Prevented_goals","Prevented_goals_per_90","Back_passes_received_as_GK_per_90","Exits_per_90","Aerial_duels_per_90.1","Free_kicks_per_90","Direct_free_kicks_per_90","Direct_free_kicks_on_target_.","Corners_per_90","Penalties_taken","Penalty_conversion_.","General_Position","Dribbles_Completed","Goals_per_xG","Smart_Passes_Completed","Passes_Completed","Defensive_Duels_Won","Progressive_Passes_Completed","Shots_On_Target","Crosses_Completed","Penalty_Area_Passes_Completed","Chance_Creation"
"347","F. Kamberi","Sheffield Wednesday","Sheffield Wednesday","England League One","2021/22","CF",NA,NA,27,550000,"2023-06-30",22,1258,4,4.68,0,0.8,32.91,26.52,"Switzerland","Switzerland, Albania","right",189,84,"yes",4.86,5.22,53.42,5.08,25.35,0.07,0.11,0,2,3.22,1.29,0,0,0,0,2.5,0.29,4,0.29,0.33,0,0,24,1.72,50,16.667,0,1.07,26.67,0.36,60,0.64,11.11,0.36,3,40.48,13.95,20.51,4.65,1,0.29,11.66,1.86,0.79,17.89,74.8,3,73.81,6.01,86.9,4.29,68.33,16.31,78.95,0.5,42.86,11.9,6.76,0.06,0.57,0.07,0.07,0.36,40,0.43,1.22,64.71,1.5,47.62,0.36,20,0.64,0.43,1.36,63.16,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0.07,0,0,0,0,0,"CF",1.2144,0.878787878787879,0.144,13.38172,2.788524,0.858976,0.86,0.285369,0.7143,26.454029025818
"348","M. Azeez","Portsmouth","Portsmouth","England League One","2021/22","RCMF","LCMF",NA,19,500000,"2022-05-31",6,384,0,2.15,1,0.68,16.17,40.58,"England","England, Nigeria","right",0,0,"yes",8.44,4.22,55.56,2.11,44.44,0.7,1.41,0,5.39,10.78,1.17,0,0,0,0,1.64,0,0,0,0.5,0,0,8,1.88,25,0,0.23,0.23,0,0,0,0.23,0,0,1.88,62.5,4.69,30,1.41,0.7,0.7,17.34,0,0.94,27.42,88.03,6.8,86.21,5.16,90.91,11.48,91.84,24.61,90.48,2.58,72.73,18.75,28.39,0.16,1.41,0,0,0,0,0,2.81,83.33,0.7,66.67,0,0,0.47,0,4.45,68.42,0,NA,0,NA,0,0,0,0,NA,NA,0.47,NA,NA,0.7,0.23,0,1.41,0,0,"CM2",1.175,0,0,24.137826,2.344632,3.04469,0.47,0,0.46669,10.42427828402
"349","M. Clark","Fleetwood Town","Fleetwood Town","England League One","2021/22","LWB","LB",NA,25,500000,"2022-06-30",10,659,0,0.12,0,0.23,16.25,47.06,"England","England","left",180,73,"no",9.83,8.33,54.1,3.96,34.48,0.41,0.52,0.41,4.92,6.24,0.96,3,0.41,0,0,1.78,0,0,0,0.02,0,0,2,0.27,0,0,0,4.64,32.35,4.51,30.3,0.14,100,1.23,0.82,16.67,1.23,33.33,1.23,0.55,0,23.35,1.09,0.41,31,71.37,9.97,58.9,5.33,94.87,10.24,66.67,21.31,85.9,5.19,47.37,21.14,35.12,0.03,0.55,0,0,0.27,50,0.27,4.37,43.75,5.46,32.5,0.68,20,0.14,1.5,6.56,75,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0.68,0,0,1.09,0,0,"WB",0.136694,0,0.135,22.1247,4.50653,4.92,0,1.50104,1.7745,36.31308653188
"350","C. Kirk","Charlton Athletic","Charlton Athletic","England League One","2021/22","LAMF","LW",NA,23,500000,"2025-06-30",8,488,0,0.61,1,0.15,12.73,46.38,"England","England","right",178,69,"no",4.43,4.8,61.54,0.92,60,0.18,0.26,0,1.29,1.79,0.18,1,0.18,0,0,3.14,0,0,0,0.11,0,0,6,1.11,16.67,0,0.18,3.14,23.53,2.95,25,0.18,0,0.37,3.32,61.11,5.35,41.38,2.4,2.4,0.74,22.32,1.11,0.37,28.59,78.06,6.27,70.59,7.38,92.5,10.7,77.59,24.16,87.02,1.29,42.86,18.75,14.87,0.03,0.37,0.18,0,0.74,25,0.18,2.4,38.46,2.58,50,0.37,50,0.55,0.92,3.87,76.19,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"Winger",2.028852,0,0.185,22.317354,2.95392,2.948553,0.185037,0.738842,1.29,24.467676209924
"351","J. Familia-Castillo","Charlton Athletic","Charlton Athletic","England League One","2021/22","LWB","LB",NA,22,500000,"2023-06-30",2,111,0,0.07,0,0.11,21.08,42.31,"Netherlands","Netherlands, Dominican Republic","left",177,73,"no",5.68,7.3,44.44,6.49,50,0,0,0,2.43,2.37,2.43,0,0,0,0,1.62,0,0,0,0.06,0,0,1,0.81,0,0,0,3.24,25,3.24,25,0,0,0,2.43,33.33,4.05,40,0.81,1.62,0,25.95,2.43,0,36.49,71.11,12.97,62.5,7.3,77.78,8.92,81.82,30,75.68,3.24,75,20.91,36.87,0.09,0.81,0,0,0,0,0,4.05,80,2.43,33.33,0,0,0,0.81,11.35,64.29,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"WB",0.809919,0,0,25.948039,3.24412,7.296915,0,0.81,0.809919,14.355824254902
"352","J. Brown","Sheffield Wednesday","Sheffield Wednesday","England League One","2021/22","LAMF","LWB","LWF",23,500000,"2023-06-30",11,716,0,0.74,0,0.31,20.24,31.06,"England","England, Jamaica","left",175,72,"no",5.03,4.02,43.75,1.89,13.33,0.25,0.36,0.25,3.02,4.34,1.13,1,0.13,0,0,1.76,0,0,0,0.09,0,0,7,0.88,14.29,0,0,1.63,23.08,1.63,23.08,0,0,0.38,2.39,52.63,9.18,30.14,1.76,1.26,0.5,12.82,1.76,1.63,16.97,65.19,6.28,42,4.78,92.11,4.4,68.57,13.07,75,2.39,42.11,19.29,27.99,0.04,0.63,0,0,0.13,0,0,1.51,41.67,1.76,21.43,0.38,0,0.38,0.38,3.65,51.72,0,NA,0,NA,0,0,0,0,NA,NA,0.25,NA,NA,0,0,0,0,0,0,"Winger",1.257857,0,0,11.062743,1.75875,1.88778,0.125752,0.376204,0.377168,8.570542338232
"353","L. Gibson","Sheffield Wednesday","Sheffield Wednesday","England League One","2021/22","LCB",NA,NA,21,500000,"2022-05-31",5,274,0,0.38,0,0.32,21.68,69.7,"England","England","left",185,73,"yes",11.17,6.24,94.74,6.57,50,0,0,0.33,5.26,9.23,0.33,0,0,0,0,1.64,0,0,0,0.12,0,0,4,1.31,25,0,0,0.33,100,0.33,100,0,0,0,1.31,75,2.96,55.56,0.66,0.33,0.33,34.16,0,0,49.93,86.18,26.93,78.05,4.93,93.33,11.82,94.44,39.42,93.33,10.18,58.06,16.28,28.36,0.11,0.66,0,0,0,0,0,5.26,75,1.97,66.67,1.31,75,0.99,0.33,12.48,81.58,0,NA,0,NA,0,0,0,0,NA,NA,0.99,NA,NA,0,0,0,0,0,0,"CB",0.9825,0,0,43.029674,5.911776,10.181184,0.3275,0.33,1.313399,23.573799608742
"354","A. MacDonald","Rotherham United","Rotherham United","England League One","2021/22","RCB","LCB",NA,29,500000,"2022-06-30",7,294,0,0.14,0,0,23.27,60.53,"England","England, Scotland","right",191,70,"no",15.92,7.96,73.08,8.27,59.26,0.61,1.09,1.22,9.49,16.91,1.84,0,0,1,0.31,0.92,0,0,0,0.04,0,0,2,0.61,0,0,0,0.92,66.67,0.31,100,0.61,50,0,0.61,50,0.61,50,0.31,0.31,0,7.04,0.92,0.31,22.96,65.33,14.08,63.04,1.84,100,5.51,61.11,14.39,72.34,7.96,53.85,23.79,30.71,0,0,0,0,0,0,0,6.12,65,1.53,40,0,0,0.31,0.61,7.04,73.91,0,NA,0,NA,0,0,0,0,NA,NA,0.92,NA,NA,0,0,0,0,0,0,"CB",0.305,0,0,14.999768,5.817168,5.203264,0,0.613364,0.612,8.010161536808
"355","J. Garner","Fleetwood Town","Fleetwood Town","England League One","2021/22","CF",NA,NA,33,500000,"2023-06-30",13,449,1,0.68,0,0,37.08,34.05,"England","England","right",178,76,"no",1.8,3.61,33.33,16.64,40.96,0.2,0.32,0,0.4,0.64,1.6,1,0.2,1,0.2,0.6,0.2,1,0.2,0.14,1,0.2,9,1.8,11.11,11.111,0,0.4,0,0.2,0,0.2,0,0,0.8,50,4.41,31.82,2,0.4,0,9.42,2.81,1.4,17.04,69.41,4.41,31.82,4.81,87.5,6.01,76.67,15.23,71.05,1.4,71.43,13.04,13.97,0,0,0,0,0,0,0,1.8,33.33,0.6,33.33,0,0,0.4,0,1,80,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",0.4,1.42857142857143,0,11.827464,1.203213,0.8,0.19998,0,0.19998,1.59953163084
"356","A. Pilkington","Fleetwood Town","Fleetwood Town","England League One","2021/22","CF","AMF","LW",33,500000,"2022-06-30",21,775,4,2.12,1,1.23,29.26,36.51,"England","England, Republic of Ireland","right",181,81,"no",6.39,7.43,40.63,5.57,39.58,0.12,0.18,0.12,3.25,4.91,2.09,3,0.35,1,0.12,3.95,0.46,4,0.46,0.25,2,0.23,20,2.32,45,20,0.12,1.63,35.71,0.7,33.33,0.93,37.5,0.23,3.72,53.13,10.22,35.23,2.09,1.63,0.81,18.12,1.05,1.28,29.85,81.71,6.15,62.26,9.06,92.31,8.59,86.49,26.94,85.78,1.28,54.55,16.95,12.65,0.14,0.81,0,0.12,0.58,60,0.46,2.79,75,1.63,50,0.58,60,0.46,0.58,3.83,63.64,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0.23,0,0,0.35,0,0,"CF",1.976436,1.84,0.348,24.390435,3.018809,2.437412,1.044,0.582073,0.815,35.818169836706
"357","N. Broadhead","Sunderland","Sunderland","England League One","2021/22","CF","AMF","LAMF",24,500000,"2023-06-30",15,998,6,3.33,0,0.66,23.18,33.85,"Wales","Wales","right",178,73,"yes",4.15,3.43,78.95,3.61,15,0.36,0.55,0,1.08,1.65,0.18,2,0.18,0,0,3.7,0.54,6,0.54,0.3,2,0.18,23,2.07,52.17,26.087,0,0.99,45.45,0.45,60,0.54,33.33,0.09,5.5,34.43,11.54,29.69,4.24,1.53,1.53,18.13,1.35,0.81,23.45,79.62,5.32,61.02,8.03,94.38,5.59,77.42,21.01,82.83,1.62,55.56,16.36,26.78,0.06,0.54,0.09,0,0.45,60,0.27,1.98,54.55,1.17,84.62,0.27,0,1.35,0.27,2.98,57.58,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0.18,0,0,"CF",1.89365,1.8,0.27,18.67089,2.707985,1.715884,1.079919,0.449955,0.990054,24.890698324242
"358","B. Thompson","Gillingham","Gillingham","England League One","2021/22","RCMF","AMF","RWF",26,500000,"2022-06-30",13,1259,1,1.11,1,0.57,24.45,44.44,"England","England","right",180,78,"no",8.79,6,48.81,5.93,48.19,0.64,0.74,0.36,5.22,6.03,0.93,2,0.14,0,0,2.79,0.07,1,0.07,0.08,0,0,13,0.93,30.77,7.692,0.07,1,35.71,0.29,25,0.71,40,0.21,4.58,45.31,8.79,43.09,1.07,1.29,0.79,10.22,1.07,2.57,18.94,67.55,6.29,50,3.15,81.82,5.72,75,15.73,73.18,2.22,41.94,17.22,29.3,0.04,0.36,0.07,0,0.36,20,0.29,2.57,44.44,1.29,44.44,0.29,0,0.21,0.36,3,64.29,0,NA,0,NA,0,0,0,0,NA,NA,0.36,NA,NA,0,0,0,0,0,0,"CM2",2.075198,0.875,0.072,12.79397,2.9286,1.9287,0.286161,0.3571,0.573276,19.437300848608
"359","J. Magennis","Wigan Athletic","Wigan Athletic","England League One","2021/22","CF",NA,NA,31,500000,"2022-06-30",15,1114,3,1.38,1,0.84,33.53,36.39,"Northern Ireland","Northern Ireland","right",188,82,"no",3.15,2.59,62.5,15.03,44.09,0.08,0.12,0.16,1.45,2.2,1.62,1,0.08,0,0,1.29,0.24,3,0.24,0.11,3,0.24,10,0.81,50,30,0.08,0.89,18.18,0.08,0,0.81,20,0,1.29,50,6.71,30.12,2.34,0.16,0,6.14,2.67,0.65,12.04,69.8,1.62,45,2.83,80,3.72,78.26,10.99,74.26,0.16,50,15.95,3.74,0.07,0.57,0.16,0,0.08,100,0.24,0.89,63.64,0.73,44.44,0.08,100,0.57,0.24,1.37,47.06,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",0.645,2.18181818181818,0.08,8.40392,1.61875,0.644722,0.405,0.161802,0.324412,15.08088688374
"360","J. Bostock","Doncaster Rovers","Doncaster Rovers","England League One","2021/22","RDMF","DMF","LDMF",30,500000,"2022-06-30",17,1170,0,0.79,2,1.16,19.08,51.21,"England","England, Trinidad and Tobago","left",188,84,"no",10.85,5.77,76,4.69,49.18,0.46,0.71,0.15,6,9.21,0.69,1,0.08,0,0,0.92,0,0,0,0.06,0,0,11,0.85,18.18,0,0.15,0.46,50,0.15,50,0.31,50,0,1.08,35.71,3.92,39.22,0,0.54,0,32.92,0,1.31,53.15,89.29,16,76.44,9.15,94.12,22.85,96.97,48,91.51,4.69,70.49,19.77,31.27,0.09,0.85,0,0,0.23,66.67,0.23,7.69,80,1.62,52.38,0.62,37.5,0.62,0.23,9.54,80.65,0,NA,0,NA,0,0,0,0,NA,NA,1.77,NA,NA,0.92,0.23,0,0.92,0,0,"CDM2",0.385668,0,0.153341,47.457635,4.3852,7.69401,0.15453,0.23,0.848556,23.51191655188
"361","A. Clayton","Doncaster Rovers","Doncaster Rovers","England League One","2021/22","LCMF","DMF","RDMF",33,500000,"2022-06-30",8,417,0,0,0,0.44,17.7,54.88,"England","England","right",175,75,"no",8.42,5.83,55.56,5.18,45.83,0.43,0.71,0.43,4.75,7.76,1.08,1,0.22,1,0.22,1.51,0,0,0,0,0,0,1,0.22,0,0,0,1.08,60,0.65,66.67,0.43,50,0,0.65,100,2.59,66.67,0.22,0.86,0,22.66,0.43,1.29,35.61,77.58,13.38,64.52,6.04,92.86,11.65,83.33,28.27,87.02,6.26,37.93,20.29,28.86,0.09,0.86,0,0,0.43,50,0.22,4.96,56.52,2.16,40,1.73,25,0.22,0.65,6.91,75,0,NA,0,NA,0,0,0,0,NA,NA,0.86,NA,NA,0.65,0,0,1.94,0,0,"CM2",0.65,NA,0.215,27.626238,3.239148,5.1825,0,0.648,0.864,31.677816738
"362","J. Maddox","Burton Albion","Burton Albion","England League One","2021/22","RCMF","AMF",NA,23,500000,"2024-06-30",15,751,0,0.64,0,0.53,27.44,44.98,"England","England","right",179,69,"yes",12.22,10.19,61.18,2.88,20.83,0.6,0.84,0,5.39,7.58,1.44,2,0.24,0,0,1.68,0,0,0,0.08,0,0,7,0.84,42.86,0,0,1.2,30,0,0,1.2,30,0.12,2.64,31.82,8.99,29.33,1.56,1.44,1.2,11.26,1.08,1.92,21.45,77.65,8.27,68.12,4.07,94.12,4.07,73.53,19.05,83.65,1.2,30,15.31,14.62,0.06,0.48,0,0,0.24,50,0.24,3.12,69.23,1.08,55.56,0.24,50,0.48,0.24,3.36,67.86,0,NA,0,NA,0,0,0,0,NA,NA,0.36,NA,NA,0,0,0,0.72,0,0,"CM2",0.840048,0,0.12,16.655925,6.234242,2.280096,0.360024,0.36,0.600048,19.017976545984
"363","T. Walker","Portsmouth","Portsmouth","England League One","2021/22","CF",NA,NA,25,500000,"2023-06-30",15,904,1,3.85,0,0.26,24.39,32.24,"England","England","right",179,63,"yes",3.88,3.48,62.86,6.97,24.29,0.2,0.34,0.4,1.49,2.56,1,0,0,0,0,1.49,0.1,1,0.1,0.38,0,0,14,1.39,50,7.143,0,0.8,62.5,0.3,33.33,0.5,80,0,0.8,37.5,8.06,25.93,2.69,0.3,0.2,6.07,1.29,1.19,10.75,83.33,1.1,54.55,4.38,93.18,2.59,92.31,9.76,86.73,0.2,0,14.99,4.27,0.03,0.2,0.1,0,0.1,0,0.1,0.4,25,0.7,57.14,0.2,0,0.1,0.5,0.7,71.43,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",0.3,0.263157894736842,0,8.957975,2.187528,0.50001,0.695,0.5,0.39998,11.23568284084
"364","D. Wheeler","Wycombe Wanderers","Wycombe Wanderers","England League One","2021/22","RCMF","LCMF",NA,31,500000,"2022-06-30",27,1212,2,1.53,0,0.12,25.99,50.57,"England","England","right",180,76,"no",10.62,7.57,63.73,7.57,52.94,0.59,0.82,0.37,5.2,7.14,1.26,3,0.22,0,0,0.97,0.15,2,0.15,0.11,0,0,13,0.97,23.08,15.385,0,0.45,50,0,0,0.37,40,0.07,0.59,87.5,3.64,46.94,2.52,0.3,0,8.09,0.89,0.97,21.31,66.2,11.14,58,1.26,88.24,5.5,71.62,16.93,70.61,3.94,49.06,18.15,19.28,0.01,0.15,0,0,0.22,0,0.07,4.9,56.06,1.78,45.83,0.52,42.86,1.11,0.22,5.87,70.89,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CM2",0.51625,1.36363636363636,0,14.10722,4.824361,4.161243,0.223876,0.225,0.815774,13.025851366492
"365","G. Massey","Wigan Athletic","Wigan Athletic","England League One","2021/22","RAMF","RWB","LAMF",29,475000,"2022-06-30",30,1119,1,0.38,1,0.54,20.35,39.53,"England","England","right",177,75,"no",6.76,6.11,48.68,4.34,42.59,0.08,0.14,0.24,3.7,6.22,1.93,5,0.4,0,0,1.69,0.08,1,0.08,0.03,1,0.08,5,0.4,20,20,0.08,1.85,34.78,0,0,1.77,36.36,0.32,1.69,47.62,5.39,26.87,1.13,0.72,0.64,14.88,1.05,0.4,24.85,76.38,6.68,62.65,6.6,93.9,7.24,76.67,20.99,83.52,2.09,38.46,16.31,14.58,0.04,0.64,0,0.08,0.16,100,0.24,2.49,64.52,1.69,66.67,0.16,100,0.48,0.64,4.5,62.5,0,NA,0,NA,0,0,0,0,NA,NA,0.24,NA,NA,0,0,0,0.08,0,0,"Winger",0.804778,2.66666666666667,0.16,18.98043,2.974348,2.8125,0.08,0.64343,1.126723,23.733259209594
"366","A. O'Brien","Portsmouth","Portsmouth","England League One","2021/22","AMF","LWF","CF",28,475000,"2022-06-30",28,1477,5,3.76,2,2.09,21.08,35.55,"England","England, Republic of Ireland","right",183,72,"no",5.48,4.02,63.64,3.6,27.12,0.12,0.19,0.12,2.8,4.35,0.67,1,0.06,0,0,2.62,0.3,5,0.3,0.23,0,0,30,1.83,46.67,16.667,0.12,0.97,18.75,0.43,14.29,0.55,22.22,0.3,3.23,41.51,9.26,26.97,3.05,2.01,0.79,15.66,1.58,0.79,22.67,82.26,4.57,69.33,7.74,93.7,5.18,80,21.27,85.67,0.43,57.14,13.32,6.13,0.13,0.55,0.06,0,0.43,57.14,0.49,1.52,64,1.1,72.22,0.24,25,0.85,0.18,2.38,66.67,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CAM",1.340773,1.30434782608696,0.245702,18.648342,2.558328,1.586746,0.854061,0.181875,0.79442,31.597389117614
"367","S. Sow","Sheffield Wednesday","Sheffield Wednesday","England League One","2021/22","CF","RAMF",NA,25,450000,"",13,493,2,1.62,0,1.13,28.11,29.87,"Netherlands","Netherlands, Senegal","right",182,74,"no",4.2,5.11,57.14,3.83,0,0.18,0.3,0.18,1.1,1.78,1.1,1,0.18,0,0,2.56,0.37,2,0.37,0.3,0,0,11,2.01,36.36,18.182,0,0.55,66.67,0.18,0,0.37,100,0,3.47,42.11,13.14,27.78,3.65,1.83,1.28,14.42,1.1,0.55,23,77.78,3.47,57.89,8.22,86.67,5.66,80.65,21.72,78.99,0.73,50,13.24,5.39,0.21,1.28,0.18,0.18,0.18,0,0.91,2.01,54.55,0.73,50,0.18,0,0.91,0.37,1.28,42.86,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,"CF",1.461217,1.23333333333333,0,17.8894,2.919854,0.548608,0.730836,0.366685,0.365,43.66726450657
"368","D. Connolly","Morecambe","Morecambe","England League One","2021/22","CF","RW","RWF",26,425000,"2023-06-30",11,821,1,1.22,0,0.77,21.6,35.03,"Republic of Ireland","Republic of Ireland","right",176,69,"no",4.6,4.71,55.81,1.64,6.67,0.22,0.24,0,1.75,1.93,1.43,3,0.33,0,0,3.18,0.11,0,0,0.13,0,0,8,0.88,50,12.5,0,3.62,30.3,0.22,0,3.4,32.26,0.22,4.49,36.59,10.41,32.63,1.97,2.96,2.63,9.1,1.53,1.97,14.58,70.68,2.08,73.68,3.07,89.29,6.14,66.07,10.74,83.67,0.55,40,15.93,17.81,0.08,1.21,0,0,0.11,0,0.22,0.55,40,2.74,40,0.11,0,0.55,1.21,1.43,76.92,0,NA,0,NA,0,0,0,0,NA,NA,0.11,NA,NA,0,0,0,0,1,100,"CF",1.642891,0.846153846153846,0,10.305144,2.628651,1.099956,0.44,1.09686,1.096,25.30505002092
"369","C. McLaughlin","Fleetwood Town","Fleetwood Town","England League One","2021/22","LCB","RCB",NA,30,400000,"",9,660,0,0.26,0,0,20.18,59.46,"Northern Ireland","Northern Ireland","right",183,71,"no",10.5,7.09,69.23,5.59,56.1,0.82,1.21,0.14,4.77,7.05,0.82,1,0.14,0,0,0,0,0,0,0.04,0,0,2,0.27,0,0,0,0,0,0,0,0,0,0,0.14,0,0.68,40,0.27,0.27,0,17.32,0.41,0.95,31.77,84.98,15.68,74.78,2.45,100,10.77,93.67,26.18,92.71,5.59,48.78,20.08,34.33,0,0.27,0,0.14,0,0,0,4.5,60.61,0.27,0,0.14,100,0,0,6.27,69.57,0,NA,0,NA,0,0,0,0,NA,NA,1.91,NA,NA,0,0,0,0,0,0,"CB",0,0,0,26.998146,4.908407,4.362039,0,0,0,0.72589076
"370","D. Adeniran","Sheffield Wednesday","Sheffield Wednesday","England League One","2021/22","RCMF","RDMF",NA,23,400000,"2023-06-30",18,1262,3,1.21,0,0,20.4,46.5,"England","England, Nigeria","right",180,75,"no",8.7,5.42,63.16,2.57,44.44,0.86,1.28,0.14,4.42,6.62,1.14,3,0.21,0,0,1.93,0.21,3,0.21,0.09,0,0,13,0.93,46.15,23.077,0,0.43,33.33,0.07,0,0.36,40,0.14,2.35,51.52,8.84,38.71,1.14,0.78,0.64,14.69,0.07,1.93,24.68,82.66,6.99,65.31,4.78,98.51,7.77,87.16,23.25,84.97,1,50,15.72,13.11,0,0,0,0,0.21,66.67,0.07,3,76.19,1,42.86,0.21,33.33,0.5,0.14,3.21,68.89,0,NA,0,NA,0,0,0,0,NA,NA,0.21,NA,NA,0,0,0,0,0,0,"CM2",1.21072,2.33333333333333,0.140007,20.400488,3.423272,2.211369,0.429195,0.143319,0.4286,8.589346697982
"371","B. Galloway","Plymouth Argyle","Plymouth Argyle","England League One","2021/22","LCB",NA,NA,25,400000,"",14,1149,2,1.09,2,0.35,19.97,61.96,"Zimbabwe","Zimbabwe, England","left",188,87,"no",11.67,9.24,67.8,3.45,68.18,0.55,0.77,0.55,4.86,6.79,0.94,4,0.31,0,0,1.02,0.16,2,0.16,0.09,0,0,5,0.39,40,40,0.16,0.31,25,0.31,25,0,0,0,1.02,76.92,2.98,60.53,0.63,1.1,0.7,24.75,0.47,1.72,38.22,83.4,19.27,76.42,3.99,98.04,11.12,93.66,32.51,91.08,5.48,40,17.87,27.93,0.03,0.31,0,0.08,0,0,0.31,3.92,56,0.23,100,0.23,33.33,0.47,0.08,7.6,59.79,0,NA,0,NA,0,0,0,0,NA,NA,2.82,NA,NA,0,0,0,0,0,0,"CB",0.784584,1.77777777777778,0,31.87548,6.26472,4.54404,0.156,0.0775,0.23,14.617358295
"372","C. Aneke","Charlton Athletic","Charlton Athletic","England League One","2021/22","CF",NA,NA,28,400000,"2023-06-30",5,394,2,1.65,0,0.09,42.03,37.5,"England","England, Nigeria","right",191,83,"no",2.97,3.43,46.67,14.62,31.25,0,0,0,1.37,2.57,2.06,3,0.69,0,0,4.34,0.46,2,0.46,0.38,2,0.46,9,2.06,55.56,22.222,0,0.91,0,0.46,0,0.46,0,0,4.34,63.16,13.02,40.35,4.11,1.14,0.91,5.71,0.69,1.14,13.25,72.41,5.25,78.26,1.83,75,1.83,62.5,11.88,80.77,0.46,0,15.26,19.69,0.02,0.23,0.23,0,0.69,66.67,0.23,1.83,50,1.14,80,0.69,66.67,1.14,0,1.14,80,0,NA,0,NA,0,0,0,0,NA,NA,0.23,NA,NA,0,0,0,0,0,0,"CF",2.741144,1.21052631578947,0.460023,9.594325,1.600781,0.912,1.144536,0,0.912,22.697684941696
"373","J. Taylor","Doncaster Rovers","Doncaster Rovers","England League One","2021/22","RAMF","RW",NA,29,400000,"2023-06-30",3,171,0,0.48,0,0.05,15.26,41.38,"England","England","right",180,78,"no",3.68,3.16,50,2.11,50,0,0,0,2.11,2.5,0,0,0,0,0,3.16,0,0,0,0.25,0,0,7,3.68,14.29,0,0,3.68,0,0.53,0,3.16,0,0.53,4.21,62.5,7.37,42.86,1.58,1.58,0.53,13.16,0.53,1.05,15.26,65.52,0.53,0,6.32,91.67,5.79,36.36,11.05,90.48,0.53,0,23.63,15.75,0.03,0.53,0,0,0,0,0.53,1.05,50,3.68,14.29,0,0,0,0,1.05,100,0,NA,0,NA,0,0,0,0,NA,NA,0,NA,NA,0.53,0.53,0,0,0,0,"Winger",2.63125,0,0,9.998352,1.58,1.05,0.525872,0,0.525872,22.449753625376
